"game_id","team_id","season","is_home","opponent_team_id","minutes","pts","fgm","fga","fg3m","fg3a","ftm","fta","oreb","dreb","reb","ast","stl","blk","tov","pf","off_rating","def_rating","net_rating","pace","ts_pct","last_updated_at"
"0022500430",1610612762,"2025-26",True,1610612765,"240:00",131,44,90,18,38,25,26,13,29,42,35,12,8,17,20,"124.8","121.7","3.1","105.5","0.646","2026-02-05 13:33:30.739435-06"
"0022500430",1610612765,"2025-26",False,1610612762,"240:00",129,48,92,18,37,15,23,10,31,41,38,11,10,17,23,"121.7","124.8","-3.1","105.5","0.632","2026-02-05 13:33:30.739435-06"
"0022500431",1610612757,"2025-26",True,1610612746,"240:00",103,36,80,16,39,15,22,13,30,43,23,6,2,15,20,"112.0","132.2","-20.3","91.0","0.574","2026-02-05 13:33:32.056182-06"
"0022500431",1610612746,"2025-26",False,1610612757,"240:00",119,35,69,20,40,29,31,4,28,32,21,6,5,12,18,"132.2","112.0","20.3","91.0","0.72","2026-02-05 13:33:32.056182-06"
"0022500432",1610612758,"2025-26",True,1610612742,"240:00",113,45,104,17,38,6,8,14,36,50,32,16,7,11,15,"108.7","103.9","4.8","103.5","0.525","2026-02-05 13:33:33.314386-06"
"0022500432",1610612742,"2025-26",False,1610612758,"240:00",107,40,87,13,27,14,20,11,40,51,23,6,8,19,11,"103.9","108.7","-4.8","103.5","0.558","2026-02-05 13:33:33.314386-06"
"0022500433",1610612753,"2025-26",True,1610612743,"240:00",127,46,89,10,29,25,37,9,26,35,32,8,NULL,6,25,"127.0","126.0","1.0","100.0","0.603","2026-02-05 13:33:34.419701-06"
"0022500433",1610612743,"2025-26",False,1610612753,"240:00",126,44,86,11,29,27,30,15,34,49,27,5,3,16,23,"126.0","127.0","-1.0","100.0","0.635","2026-02-05 13:33:34.419701-06"
"0022500434",1610612740,"2025-26",True,1610612756,"240:00",114,38,87,9,27,29,33,14,29,43,16,11,7,13,22,"115.2","124.2","-9.1","99.0","0.561","2026-02-05 13:33:35.536083-06"
"0022500434",1610612756,"2025-26",False,1610612740,"240:00",123,45,98,20,44,13,19,22,33,55,26,7,3,16,23,"124.2","115.2","9.1","99.0","0.578","2026-02-05 13:33:35.536083-06"
"0022500435",1610612737,"2025-26",True,1610612752,"240:00",125,43,89,17,43,22,27,9,28,37,33,6,3,11,20,"121.4","124.3","-2.9","103.0","0.62","2026-02-05 13:33:36.667355-06"
"0022500435",1610612752,"2025-26",False,1610612737,"240:00",128,43,95,15,43,27,32,19,36,55,27,9,4,12,25,"124.3","121.4","2.9","103.0","0.587","2026-02-05 13:33:36.667355-06"
"0022500436",1610612748,"2025-26",True,1610612754,"240:00",142,55,107,12,31,20,21,17,32,49,33,17,5,10,15,"130.3","106.4","23.9","109.0","0.611","2026-02-05 13:33:37.774191-06"
"0022500436",1610612754,"2025-26",False,1610612748,"240:00",116,46,93,12,38,12,16,15,30,45,30,6,5,26,22,"106.4","130.3","-23.9","109.0","0.58","2026-02-05 13:33:37.774191-06"
"0022500437",1610612741,"2025-26",True,1610612749,"240:00",103,39,93,13,38,12,16,16,36,52,28,5,2,15,18,"105.1","116.7","-11.6","97.0","0.515","2026-02-05 13:33:38.856579-06"
"0022500437",1610612749,"2025-26",False,1610612741,"240:00",112,40,86,13,36,19,24,11,36,47,22,12,3,10,16,"116.7","105.1","11.6","97.0","0.58","2026-02-05 13:33:38.856579-06"
"0022500438",1610612745,"2025-26",True,1610612739,"240:00",117,43,88,16,35,15,21,18,33,51,27,12,9,15,14,"119.4","104.2","15.2","97.0","0.602","2026-02-05 13:33:39.958011-06"
"0022500438",1610612739,"2025-26",False,1610612745,"240:00",100,41,96,11,36,7,11,15,27,42,23,10,6,14,15,"104.2","119.4","-15.2","97.0","0.496","2026-02-05 13:33:39.958011-06"
"0022500439",1610612750,"2025-26",True,1610612751,"240:00",107,37,83,13,31,20,28,10,24,34,27,8,1,11,20,"110.3","129.5","-19.2","96.0","0.561","2026-02-05 13:33:41.060003-06"
"0022500439",1610612751,"2025-26",False,1610612750,"240:00",123,46,84,11,40,20,21,9,30,39,32,8,2,15,22,"129.5","110.3","19.2","96.0","0.66","2026-02-05 13:33:41.060003-06"
"0022500440",1610612759,"2025-26",True,1610612762,"240:00",114,43,99,10,44,18,21,15,31,46,30,6,7,11,22,"115.2","127.0","-11.8","99.5","0.527","2026-02-05 13:33:42.195073-06"
"0022500440",1610612762,"2025-26",False,1610612759,"240:00",127,45,83,17,37,20,26,7,30,37,34,9,4,15,19,"127.0","115.2","11.8","99.5","0.672","2026-02-05 13:33:42.195073-06"
"0022500441",1610612761,"2025-26",True,1610612744,"265:00",141,56,110,13,42,16,18,18,37,55,40,10,2,14,26,"125.9","113.4","12.5","101.43","0.598","2026-02-05 13:33:43.423375-06"
"0022500441",1610612744,"2025-26",False,1610612761,"265:00",127,43,96,16,44,25,28,14,28,42,25,9,9,20,20,"113.4","125.9","-12.5","101.43","0.586","2026-02-05 13:33:43.423375-06"
"0022500442",1610612760,"2025-26",True,1610612755,"240:00",129,50,87,10,28,19,25,9,26,35,27,12,6,13,18,"127.7","104.0","23.7","100.5","0.658","2026-02-05 13:33:44.695774-06"
"0022500442",1610612755,"2025-26",False,1610612760,"240:00",104,35,83,17,43,17,21,13,25,38,21,5,5,23,22,"104.0","127.7","-23.7","100.5","0.564","2026-02-05 13:33:44.695774-06"
"0022500443",1610612764,"2025-26",True,1610612763,"240:00",116,42,99,8,33,24,25,15,39,54,26,9,12,19,21,"107.4","102.8","4.7","108.5","0.527","2026-02-05 13:33:45.807232-06"
"0022500443",1610612763,"2025-26",False,1610612764,"240:00",112,43,103,9,32,17,21,10,33,43,27,14,8,16,17,"102.8","107.4","-4.7","108.5","0.499","2026-02-05 13:33:45.807232-06"
"0022500444",1610612757,"2025-26",True,1610612738,"240:00",114,42,89,18,51,12,21,16,32,48,26,7,2,20,19,"110.7","105.9","4.8","102.5","0.58","2026-02-05 13:33:46.933401-06"
"0022500444",1610612738,"2025-26",False,1610612757,"240:00",108,40,91,13,44,15,19,12,27,39,19,13,5,19,23,"105.9","110.7","-4.8","102.5","0.543","2026-02-05 13:33:46.933401-06"
"0022500445",1610612746,"2025-26",True,1610612765,"240:00",112,35,75,14,34,28,29,8,27,35,18,12,6,10,26,"120.4","107.6","12.8","92.5","0.638","2026-02-05 13:33:48.043646-06"
"0022500445",1610612765,"2025-26",False,1610612746,"240:00",99,34,82,7,29,24,28,15,30,45,18,9,6,13,20,"107.6","120.4","-12.8","92.5","0.525","2026-02-05 13:33:48.043646-06"
"0022500446",1610612747,"2025-26",True,1610612758,"240:00",125,47,89,15,38,16,18,8,33,41,25,14,4,15,19,"122.5","100.0","22.5","101.5","0.645","2026-02-05 13:33:49.279267-06"
"0022500446",1610612758,"2025-26",False,1610612747,"240:00",101,40,83,8,29,13,19,10,29,39,24,11,3,19,20,"100.0","122.5","-22.5","101.5","0.553","2026-02-05 13:33:49.279267-06"
"0022500447",1610612766,"2025-26",True,1610612749,"240:00",113,40,93,17,46,16,20,17,30,47,28,5,3,13,21,"121.5","129.5","-8.0","94.0","0.555","2026-02-05 13:33:50.391525-06"
"0022500447",1610612749,"2025-26",False,1610612766,"240:00",123,44,84,16,34,19,22,5,26,31,29,9,5,8,17,"129.5","121.5","8.0","94.0","0.656","2026-02-05 13:33:50.391525-06"
"0022500448",1610612764,"2025-26",True,1610612756,"240:00",101,36,78,13,32,16,21,9,34,43,21,6,8,15,20,"105.2","119.8","-14.6","96.0","0.579","2026-02-05 13:33:51.652971-06"
"0022500448",1610612756,"2025-26",False,1610612764,"240:00",115,41,101,17,40,16,18,20,31,51,25,8,3,10,14,"119.8","105.2","14.6","96.0","0.528","2026-02-05 13:33:51.652971-06"
"0022500449",1610612751,"2025-26",True,1610612744,"240:00",107,36,80,18,42,17,23,9,25,34,22,10,5,15,27,"110.3","125.0","-14.7","96.5","0.594","2026-02-05 13:33:52.732511-06"
"0022500449",1610612744,"2025-26",False,1610612751,"240:00",120,41,77,10,33,28,34,6,34,40,26,11,5,13,21,"125.0","110.3","14.7","96.5","0.652","2026-02-05 13:33:52.732511-06"
"0022500450",1610612748,"2025-26",True,1610612743,"240:00",147,53,99,22,46,19,23,15,31,46,40,8,4,9,22,"144.1","120.6","23.5","102.0","0.674","2026-02-05 13:33:53.822231-06"
"0022500450",1610612743,"2025-26",False,1610612748,"240:00",123,47,89,11,31,18,22,6,30,36,29,5,4,10,21,"120.6","144.1","-23.5","102.0","0.623","2026-02-05 13:33:53.822231-06"
"0022500451",1610612761,"2025-26",True,1610612753,"240:00",107,39,99,8,34,21,29,21,37,58,22,6,7,6,22,"112.6","111.6","1.1","95.0","0.479","2026-02-05 13:33:54.91802-06"
"0022500451",1610612753,"2025-26",False,1610612761,"240:00",106,37,91,9,32,23,27,15,37,52,25,4,5,8,24,"111.6","112.6","-1.1","95.0","0.515","2026-02-05 13:33:54.91802-06"
"0022500452",1610612741,"2025-26",True,1610612750,"240:00",101,38,93,13,38,12,14,10,32,42,25,3,7,16,17,"98.1","130.8","-32.7","103.5","0.509","2026-02-05 13:33:56.14913-06"
"0022500452",1610612750,"2025-26",False,1610612741,"240:00",136,51,95,15,37,19,25,7,39,46,32,9,9,3,12,"130.8","98.1","32.7","103.5","0.642","2026-02-05 13:33:56.14913-06"
"0022500453",1610612745,"2025-26",True,1610612754,"240:00",126,49,83,10,27,18,24,14,36,50,21,4,6,16,17,"128.6","121.4","7.1","98.0","0.673","2026-02-05 13:33:57.254688-06"
"0022500453",1610612754,"2025-26",False,1610612745,"240:00",119,44,88,18,34,13,20,7,22,29,30,12,3,9,22,"121.4","128.6","-7.1","98.0","0.615","2026-02-05 13:33:57.254688-06"
"0022500454",1610612740,"2025-26",True,1610612752,"240:00",125,44,96,14,36,23,27,16,34,50,27,6,8,11,15,"123.8","128.7","-5.0","101.0","0.579","2026-02-05 13:33:58.375457-06"
"0022500454",1610612752,"2025-26",False,1610612740,"240:00",130,46,95,20,44,18,19,10,32,42,35,8,4,8,19,"128.7","123.8","5.0","101.0","0.629","2026-02-05 13:33:58.375457-06"
"0022500455",1610612760,"2025-26",True,1610612737,"240:00",140,53,98,12,32,22,23,10,39,49,27,9,7,13,18,"128.4","118.3","10.1","109.0","0.647","2026-02-05 13:33:59.485404-06"
"0022500455",1610612737,"2025-26",False,1610612760,"240:00",129,46,97,25,54,12,17,10,28,38,32,11,4,16,20,"118.3","128.4","-10.1","109.0","0.617","2026-02-05 13:33:59.485404-06"
"0022500456",1610612759,"2025-26",True,1610612739,"240:00",101,32,83,7,31,30,36,10,42,52,21,7,2,18,17,"93.5","105.6","-12.1","107.5","0.511","2026-02-05 13:34:00.574213-06"
"0022500456",1610612739,"2025-26",False,1610612759,"240:00",113,41,96,13,42,18,20,10,37,47,29,12,4,12,24,"105.6","93.5","12.1","107.5","0.539","2026-02-05 13:34:00.574213-06"
"0022500457",1610612757,"2025-26",True,1610612742,"240:00",125,46,97,16,41,17,22,17,31,48,27,3,3,15,24,"121.4","117.3","4.1","103.5","0.586","2026-02-05 13:34:01.701652-06"
"0022500457",1610612742,"2025-26",False,1610612757,"240:00",122,46,91,11,32,19,24,8,33,41,33,6,7,12,19,"117.3","121.4","-4.1","103.5","0.601","2026-02-05 13:34:01.701652-06"
"0022500458",1610612763,"2025-26",True,1610612755,"265:00",136,51,92,11,29,23,26,9,42,51,28,2,10,20,18,"120.4","125.2","-4.9","101.43","0.657","2026-02-05 13:34:02.985767-06"
"0022500458",1610612755,"2025-26",False,1610612763,"265:00",139,51,111,15,42,22,27,14,27,41,33,14,5,8,23,"125.2","120.4","4.9","101.43","0.566","2026-02-05 13:34:02.985767-06"
"0022500459",1610612762,"2025-26",True,1610612738,"240:00",119,41,87,16,42,21,25,9,31,40,31,4,3,13,17,"117.8","127.7","-9.9","101.0","0.607","2026-02-05 13:34:04.090829-06"
"0022500459",1610612738,"2025-26",False,1610612762,"240:00",129,48,94,13,44,20,23,11,33,44,27,8,9,7,17,"127.7","117.8","9.9","101.0","0.619","2026-02-05 13:34:04.090829-06"
"0022500460",1610612747,"2025-26",True,1610612765,"240:00",106,37,82,11,39,21,31,11,22,33,28,10,3,20,24,"102.9","126.7","-23.8","102.0","0.554","2026-02-05 13:34:05.349729-06"
"0022500460",1610612765,"2025-26",False,1610612747,"240:00",128,48,76,11,24,21,29,6,31,37,30,12,4,18,26,"126.7","102.9","23.8","102.0","0.721","2026-02-05 13:34:05.349729-06"
"0022500461",1610612746,"2025-26",True,1610612758,"240:00",131,46,90,14,38,25,32,11,31,42,29,13,9,3,14,"137.9","95.7","42.2","94.5","0.629","2026-02-05 13:34:06.477709-06"
"0022500461",1610612758,"2025-26",False,1610612746,"240:00",90,34,83,9,27,13,14,11,28,39,18,1,8,18,20,"95.7","137.9","-42.2","94.5","0.505","2026-02-05 13:34:06.477709-06"
"0022500462",1610612766,"2025-26",True,1610612744,"240:00",125,48,93,16,40,13,17,11,26,37,35,11,1,15,23,"123.8","130.7","-6.9","101.0","0.622","2026-02-05 13:34:07.570786-06"
"0022500462",1610612744,"2025-26",False,1610612766,"240:00",132,46,83,24,49,16,17,10,27,37,35,7,3,19,20,"130.7","123.8","6.9","101.0","0.729","2026-02-05 13:34:07.570786-06"
"0022500463",1610612737,"2025-26",True,1610612750,"240:00",126,51,104,16,42,8,16,16,33,49,38,9,4,8,15,"127.3","102.0","25.3","99.5","0.567","2026-02-05 13:34:08.646284-06"
"0022500463",1610612750,"2025-26",False,1610612737,"240:00",102,37,87,14,40,14,18,11,35,46,22,5,6,14,16,"102.0","127.3","-25.3","99.5","0.537","2026-02-05 13:34:08.646284-06"
"0022500464",1610612754,"2025-26",True,1610612753,"240:00",110,36,83,12,35,26,32,5,34,39,22,10,3,16,24,"100.9","102.8","-1.8","109.0","0.567","2026-02-05 13:34:09.766863-06"
"0022500464",1610612753,"2025-26",False,1610612754,"240:00",112,43,90,3,21,23,28,8,41,49,28,9,4,19,23,"102.8","100.9","1.8","109.0","0.547","2026-02-05 13:34:09.766863-06"
"0022500465",1610612739,"2025-26",True,1610612756,"240:00",129,48,96,15,38,18,22,14,40,54,31,7,9,14,17,"124.0","106.6","17.4","105.0","0.61","2026-02-05 13:34:10.901134-06"
"0022500465",1610612756,"2025-26",False,1610612739,"240:00",113,42,105,15,36,14,16,19,33,52,23,8,5,13,20,"106.6","124.0","-17.4","105.0","0.504","2026-02-05 13:34:10.901134-06"
"0022500466",1610612741,"2025-26",True,1610612740,"240:00",134,47,92,15,43,25,34,8,41,49,33,5,7,7,18,"127.6","111.3","16.3","105.5","0.626","2026-02-05 13:34:11.99693-06"
"0022500466",1610612740,"2025-26",False,1610612741,"240:00",118,42,98,12,38,22,27,12,34,46,25,4,9,10,24,"111.3","127.6","-16.3","105.5","0.537","2026-02-05 13:34:11.99693-06"
"0022500467",1610612759,"2025-26",True,1610612752,"240:00",134,44,89,14,38,32,40,11,37,48,25,7,3,11,17,"132.7","130.7","2.0","101.0","0.629","2026-02-05 13:34:13.093725-06"
"0022500467",1610612752,"2025-26",False,1610612759,"240:00",132,46,96,22,52,18,20,10,30,40,32,7,2,10,30,"130.7","132.7","-2.0","101.0","0.63","2026-02-05 13:34:13.093725-06"
"0022500468",1610612761,"2025-26",True,1610612743,"240:00",103,37,100,12,45,17,21,17,33,50,27,6,4,8,25,"106.2","110.4","-4.2","96.5","0.471","2026-02-05 13:34:14.206833-06"
"0022500468",1610612743,"2025-26",False,1610612761,"240:00",106,34,80,10,34,28,34,9,38,47,17,5,5,10,18,"110.4","106.2","4.2","96.5","0.558","2026-02-05 13:34:14.206833-06"
"0022500469",1610612749,"2025-26",True,1610612764,"240:00",113,41,89,16,39,15,22,11,37,48,24,2,6,15,14,"114.1","116.3","-2.2","98.5","0.573","2026-02-05 13:34:15.312544-06"
"0022500469",1610612764,"2025-26",False,1610612749,"240:00",114,41,94,19,39,13,20,13,31,44,31,8,8,10,18,"116.3","114.1","2.2","98.5","0.554","2026-02-05 13:34:15.312544-06"
"0022500470",1610612760,"2025-26",True,1610612757,"240:00",124,44,90,16,49,20,26,5,36,41,29,15,10,14,18,"117.0","88.8","28.2","106.5","0.611","2026-02-05 13:34:16.415706-06"
"0022500470",1610612757,"2025-26",False,1610612760,"240:00",95,34,87,14,35,13,17,12,38,50,20,10,3,24,21,"88.8","117.0","-28.2","106.5","0.503","2026-02-05 13:34:16.415706-06"
"0022500471",1610612751,"2025-26",True,1610612745,"240:00",96,34,76,10,30,18,30,10,17,27,18,12,2,13,17,"107.9","131.9","-24.0","90.0","0.538","2026-02-05 13:34:17.535463-06"
"0022500471",1610612745,"2025-26",False,1610612751,"240:00",120,47,82,12,29,14,18,13,32,45,28,8,7,14,22,"131.9","107.9","24.0","90.0","0.667","2026-02-05 13:34:17.535463-06"
"0022500472",1610612765,"2025-26",True,1610612748,"240:00",112,38,80,9,26,27,31,6,34,40,25,11,9,20,20,"103.7","108.3","-4.6","108.5","0.598","2026-02-05 13:34:18.626957-06"
"0022500472",1610612748,"2025-26",False,1610612765,"240:00",118,43,99,14,39,18,20,15,34,49,25,14,6,18,19,"108.3","103.7","4.6","108.5","0.547","2026-02-05 13:34:18.626957-06"
"0022500473",1610612742,"2025-26",True,1610612755,"240:00",108,42,94,6,28,18,20,7,32,39,23,8,1,13,12,"104.9","121.8","-16.9","102.0","0.525","2026-02-05 13:34:19.727366-06"
"0022500473",1610612755,"2025-26",False,1610612742,"240:00",123,48,90,13,36,14,16,6,37,43,22,10,7,11,19,"121.8","104.9","16.9","102.0","0.634","2026-02-05 13:34:19.727366-06"
"0022500474",1610612758,"2025-26",True,1610612738,"240:00",106,40,85,12,36,14,15,8,24,32,29,7,2,9,17,"111.6","127.7","-16.1","94.5","0.579","2026-02-05 13:34:20.825492-06"
"0022500474",1610612738,"2025-26",False,1610612758,"240:00",120,44,87,17,41,15,18,5,35,40,25,8,6,12,12,"127.7","111.6","16.1","94.5","0.632","2026-02-05 13:34:20.825492-06"
"0022500475",1610612746,"2025-26",True,1610612762,"240:00",118,40,89,16,51,22,26,16,31,47,20,8,7,12,22,"120.4","103.1","17.3","98.0","0.587","2026-02-05 13:34:21.911768-06"
"0022500475",1610612762,"2025-26",False,1610612746,"240:00",101,36,78,6,27,23,30,7,28,35,20,7,5,18,21,"103.1","120.4","-17.3","98.0","0.554","2026-02-05 13:34:21.911768-06"
"0022500476",1610612754,"2025-26",True,1610612759,"240:00",113,44,86,12,30,13,15,1,38,39,26,9,4,14,28,"106.6","116.0","-9.4","106.0","0.61","2026-02-05 13:34:23.024934-06"
"0022500476",1610612759,"2025-26",False,1610612754,"240:00",123,44,98,13,46,22,28,12,37,49,23,8,2,12,17,"116.0","106.6","9.4","106.0","0.557","2026-02-05 13:34:23.024934-06"
"0022500477",1610612764,"2025-26",True,1610612751,"240:00",119,47,92,11,29,14,16,13,38,51,24,10,9,18,20,"116.7","96.1","20.6","102.5","0.601","2026-02-05 13:34:24.129495-06"
"0022500477",1610612751,"2025-26",False,1610612764,"240:00",99,34,86,6,29,25,28,9,24,33,20,15,8,16,16,"96.1","116.7","-20.6","102.5","0.503","2026-02-05 13:34:24.129495-06"
"0022500478",1610612739,"2025-26",True,1610612743,"240:00",113,43,86,16,39,11,19,14,41,55,32,6,8,16,18,"117.7","110.2","7.5","97.0","0.599","2026-02-05 13:34:25.251597-06"
"0022500478",1610612743,"2025-26",False,1610612739,"240:00",108,40,94,17,47,11,13,5,27,32,26,8,3,8,15,"110.2","117.7","-7.5","97.0","0.542","2026-02-05 13:34:25.251597-06"
"0022500479",1610612752,"2025-26",True,1610612737,"240:00",99,36,97,9,42,18,21,14,38,52,27,8,6,14,17,"95.2","106.7","-11.5","104.0","0.466","2026-02-05 13:34:26.359036-06"
"0022500479",1610612737,"2025-26",False,1610612752,"240:00",111,42,88,12,36,15,25,9,40,49,31,12,2,13,21,"106.7","95.2","11.5","104.0","0.561","2026-02-05 13:34:26.359036-06"
"0022500480",1610612741,"2025-26",True,1610612753,"240:00",121,45,90,14,41,17,19,9,38,47,31,6,5,12,15,"122.2","114.0","8.2","99.5","0.615","2026-02-05 13:34:27.468903-06"
"0022500480",1610612753,"2025-26",False,1610612741,"240:00",114,43,86,14,32,14,21,5,31,36,28,10,5,11,23,"114.0","122.2","-8.2","99.5","0.598","2026-02-05 13:34:27.468903-06"
"0022500481",1610612749,"2025-26",True,1610612766,"240:00",122,45,87,16,37,16,18,8,28,36,31,7,4,11,23,"125.8","124.7","1.0","97.0","0.643","2026-02-05 13:34:28.55393-06"
"0022500481",1610612766,"2025-26",False,1610612749,"240:00",121,40,82,18,40,23,28,8,31,39,27,5,3,14,18,"124.7","125.8","-1.0","97.0","0.641","2026-02-05 13:34:28.55393-06"
"0022500482",1610612740,"2025-26",True,1610612757,"240:00",109,44,98,8,30,13,18,19,23,42,22,8,11,15,22,"117.2","129.8","-12.6","93.5","0.515","2026-02-05 13:34:29.664206-06"
"0022500482",1610612757,"2025-26",False,1610612740,"240:00",122,41,92,16,47,24,30,19,27,46,27,6,7,9,17,"129.8","117.2","12.6","93.5","0.58","2026-02-05 13:34:29.664206-06"
"0022500483",1610612756,"2025-26",True,1610612758,"240:00",129,49,87,8,31,23,28,7,35,42,23,16,9,12,23,"124.0","100.0","24.0","103.0","0.649","2026-02-05 13:34:30.748423-06"
"0022500483",1610612758,"2025-26",False,1610612756,"240:00",102,35,85,10,28,22,32,14,28,42,20,6,3,21,23,"100.0","124.0","-24.0","103.0","0.515","2026-02-05 13:34:30.748423-06"
"0022500484",1610612744,"2025-26",True,1610612760,"240:00",94,32,90,13,44,17,23,14,29,43,23,8,5,16,18,"90.4","126.0","-35.6","104.0","0.469","2026-02-05 13:34:31.855553-06"
"0022500484",1610612760,"2025-26",False,1610612744,"240:00",131,48,92,16,38,19,19,9,42,51,34,10,5,13,21,"126.0","90.4","35.6","104.0","0.653","2026-02-05 13:34:31.855553-06"
"0022500485",1610612747,"2025-26",True,1610612763,"240:00",128,45,77,11,32,27,31,6,36,42,26,9,4,20,21,"120.8","115.2","5.5","105.5","0.706","2026-02-05 13:34:32.978101-06"
"0022500485",1610612763,"2025-26",False,1610612747,"240:00",121,46,96,14,42,15,23,8,26,34,32,10,2,15,20,"115.2","120.8","-5.5","105.5","0.57","2026-02-05 13:34:32.978101-06"
"0022500486",1610612748,"2025-26",True,1610612750,"240:00",115,41,87,14,37,19,22,11,26,37,27,7,2,18,22,"116.2","126.3","-10.1","99.0","0.595","2026-02-05 13:34:34.07579-06"
"0022500486",1610612750,"2025-26",False,1610612748,"240:00",125,46,85,11,38,22,25,10,30,40,26,9,5,14,20,"126.3","116.2","10.1","99.0","0.651","2026-02-05 13:34:34.07579-06"
"0022500487",1610612752,"2025-26",True,1610612755,"240:00",119,38,89,16,40,27,32,14,30,44,23,9,2,16,18,"116.7","125.0","-8.3","103.0","0.577","2026-02-05 13:34:35.174325-06"
"0022500487",1610612755,"2025-26",False,1610612752,"240:00",130,49,90,17,36,15,23,9,38,47,25,7,10,13,23,"125.0","116.7","8.3","103.0","0.649","2026-02-05 13:34:35.174325-06"
"0022500488",1610612761,"2025-26",True,1610612737,"240:00",134,49,92,12,31,24,26,10,38,48,28,10,8,14,20,"125.2","108.3","16.9","107.5","0.648","2026-02-05 13:34:36.276687-06"
"0022500488",1610612737,"2025-26",False,1610612761,"240:00",117,42,91,17,39,16,19,7,29,36,32,10,3,15,19,"108.3","125.2","-16.9","107.5","0.589","2026-02-05 13:34:36.276687-06"
"0022500489",1610612741,"2025-26",True,1610612766,"240:00",99,39,87,11,41,10,14,6,37,43,32,9,5,11,16,"100.0","112.0","-12.0","99.5","0.531","2026-02-05 13:34:37.469838-06"
"0022500489",1610612766,"2025-26",False,1610612741,"240:00",112,39,91,15,41,19,23,13,39,52,23,7,3,11,12,"112.0","100.0","12.0","99.5","0.554","2026-02-05 13:34:37.469838-06"
"0022500490",1610612759,"2025-26",True,1610612757,"240:00",110,40,93,10,31,20,23,12,36,48,27,8,7,6,20,"111.1","117.3","-6.2","98.5","0.533","2026-02-05 13:34:38.621725-06"
"0022500490",1610612757,"2025-26",False,1610612759,"240:00",115,40,91,19,45,16,27,15,36,51,24,3,4,11,16,"117.3","111.1","6.2","98.5","0.559","2026-02-05 13:34:38.621725-06"
"0022500491",1610612742,"2025-26",True,1610612745,"240:00",110,44,80,8,21,14,18,2,45,47,24,6,10,15,15,"106.8","103.0","3.8","102.0","0.626","2026-02-05 13:34:39.77629-06"
"0022500491",1610612745,"2025-26",False,1610612742,"240:00",104,41,106,10,41,12,15,17,34,51,24,13,7,9,17,"103.0","106.8","-3.8","102.0","0.462","2026-02-05 13:34:39.77629-06"
"0022500492",1610612744,"2025-26",True,1610612762,"240:00",123,43,87,19,45,18,24,13,32,45,32,9,2,14,13,"125.5","118.8","6.8","97.0","0.63","2026-02-05 13:34:40.852198-06"
"0022500492",1610612762,"2025-26",False,1610612744,"240:00",114,45,86,13,35,11,17,10,27,37,32,7,2,15,20,"118.8","125.5","-6.8","97.0","0.61","2026-02-05 13:34:40.852198-06"
"0022500493",1610612746,"2025-26",True,1610612738,"240:00",115,42,84,15,38,16,17,8,22,30,26,4,4,9,15,"123.7","158.7","-35.0","92.5","0.629","2026-02-05 13:34:42.072539-06"
"0022500493",1610612738,"2025-26",False,1610612746,"240:00",146,53,96,24,51,16,19,16,30,46,30,4,6,6,20,"158.7","123.7","35.0","92.5","0.7","2026-02-05 13:34:42.072539-06"
"0022500494",1610612739,"2025-26",True,1610612765,"240:00",110,35,80,14,42,26,30,11,33,44,23,11,10,17,18,"108.9","112.9","-4.0","101.0","0.59","2026-02-05 13:34:43.596974-06"
"0022500494",1610612765,"2025-26",False,1610612739,"240:00",114,39,95,15,40,21,21,14,31,45,25,11,9,16,24,"112.9","108.9","4.0","101.0","0.547","2026-02-05 13:34:43.596974-06"
"0022500495",1610612753,"2025-26",True,1610612754,"240:00",135,47,84,15,32,26,34,4,32,36,34,7,6,7,19,"133.7","125.7","7.9","101.0","0.682","2026-02-05 13:34:44.719485-06"
"0022500495",1610612754,"2025-26",False,1610612753,"240:00",127,48,87,15,34,16,21,7,34,41,38,3,3,11,26,"125.7","133.7","-7.9","101.0","0.66","2026-02-05 13:34:44.719485-06"
"0022500496",1610612751,"2025-26",True,1610612743,"240:00",127,41,81,14,33,31,37,12,32,44,29,7,5,10,22,"133.7","122.3","11.3","94.5","0.653","2026-02-05 13:34:45.846071-06"
"0022500496",1610612743,"2025-26",False,1610612751,"240:00",115,41,85,11,31,22,28,8,25,33,29,4,5,9,24,"122.3","133.7","-11.3","94.5","0.591","2026-02-05 13:34:45.846071-06"
"0022500497",1610612748,"2025-26",True,1610612740,"240:00",125,47,101,18,44,13,18,12,31,43,30,19,7,15,14,"115.7","97.2","18.5","108.5","0.574","2026-02-05 13:34:47.079009-06"
"0022500497",1610612740,"2025-26",False,1610612748,"240:00",106,42,90,16,40,6,8,6,36,42,28,9,7,24,14,"97.2","115.7","-18.5","108.5","0.567","2026-02-05 13:34:47.079009-06"
"0022500498",1610612764,"2025-26",True,1610612750,"240:00",115,43,88,12,36,17,19,9,26,35,21,9,5,19,20,"109.5","134.3","-24.8","105.0","0.597","2026-02-05 13:34:48.202055-06"
"0022500498",1610612750,"2025-26",False,1610612764,"240:00",141,55,98,11,37,20,27,17,34,51,29,14,6,14,17,"134.3","109.5","24.8","105.0","0.642","2026-02-05 13:34:48.202055-06"
"0022500499",1610612756,"2025-26",True,1610612760,"240:00",108,35,79,17,43,21,29,12,37,49,21,2,1,15,23,"113.7","110.5","3.2","95.0","0.588","2026-02-05 13:34:49.296757-06"
